0, 7
1, 0
2, 364
3, 23
4, 308
5, 252
6, 349
7, 314
8, 347
9, 281
10, 243
11, 147
12, 218
13, 359
14, 388
15, 255
16, 155
17, 170
18, 261
19, 151
20, 317
21, 332
22, 355
23, 336
24, 91
25, 44
26, 139
27, 366
28, 95
29, 134
30, 49
31, 345
32, 81
33, 187
34, 321
35, 138
36, 112
37, 387
38, 16
39, 137
40, 368
41, 204
42, 304
43, 25
44, 131
45, 166
46, 217
47, 188
48, 350
49, 372
50, 179
51, 316
52, 154
53, 330
54, 186
55, 394
56, 257
57, 325
58, 117
59, 171
60, 152
61, 390
62, 351
63, 58
64, 393
65, 282
66, 373
67, 328
68, 397
69, 313
70, 288
71, 381
72, 277
73, 18
74, 133
75, 289
76, 248
77, 80
78, 358
79, 77
80, 380
81, 309
82, 307
83, 278
84, 197
85, 249
86, 263
87, 124
88, 47
89, 335
90, 300
91, 226
92, 201
93, 235
94, 353
95, 222
96, 324
97, 199
98, 396
99, 114
100, 293
101, 272
102, 193
103, 111
104, 267
105, 303
106, 365
107, 337
108, 247
109, 291
110, 385
111, 178
112, 66
113, 241
114, 375
115, 329
116, 286
117, 327
118, 305
119, 285
120, 210
121, 339
122, 196
123, 234
124, 384
125, 150
126, 250
127, 192
128, 326
129, 146
130, 391
131, 251
132, 360
133, 1
134, 306
135, 343
136, 292
137, 50
138, 167
139, 344
140, 399
141, 246
142, 274
143, 392
144, 338
145, 258
146, 79
147, 294
148, 374
149, 370
150, 276
151, 383
152, 182
153, 311
154, 273
155, 229
156, 262
157, 125
158, 238
159, 162
160, 68
161, 297
162, 318
163, 161
164, 362
165, 122
166, 103
167, 389
168, 354
169, 158
170, 211
171, 363
172, 57
173, 386
174, 315
175, 379
176, 377
177, 123
178, 239
179, 165
180, 206
181, 46
182, 6
183, 198
184, 118
185, 287
186, 244
187, 242
188, 85
189, 301
190, 143
191, 376
192, 194
193, 104
194, 223
195, 96
196, 357
197, 265
198, 296
199, 200
200, 191
201, 333
202, 378
203, 371
204, 121
205, 382
206, 283
207, 266
208, 331
209, 148
210, 136
211, 231
212, 319
213, 94
214, 341
215, 302
216, 157
217, 213
218, 209
219, 214
220, 120
221, 174
222, 215
223, 284
224, 129
225, 100
226, 237
227, 312
228, 310
229, 253
230, 361
231, 398
232, 127
233, 340
234, 177
235, 230
236, 290
237, 342
238, 183
239, 142
240, 260
241, 299
242, 320
243, 264
244, 212
245, 356
246, 240
247, 224
248, 87
249, 195
250, 256
251, 83
252, 259
253, 352
254, 202
255, 61
256, 227
257, 73
258, 115
259, 232
260, 279
261, 128
262, 221
263, 269
264, 74
265, 108
266, 271
267, 280
268, 189
269, 78
270, 268
271, 323
272, 109
273, 99
274, 207
275, 60
276, 295
277, 298
278, 322
279, 219
280, 14
281, 42
282, 70
283, 220
284, 395
285, 84
286, 164
287, 216
288, 97
289, 334
290, 64
291, 145
292, 75
293, 181
294, 236
295, 48
296, 275
297, 153
298, 37
299, 172
300, 173
301, 140
302, 190
303, 205
304, 28
305, 169
306, 29
307, 82
308, 149
309, 126
310, 348
311, 102
312, 62
313, 34
314, 369
315, 135
316, 156
317, 52
318, 93
319, 180
320, 40
321, 203
322, 106
323, 130
324, 69
325, 55
326, 35
327, 116
328, 176
329, 67
330, 254
331, 13
332, 51
333, 38
334, 228
335, 107
336, 39
337, 71
338, 36
339, 19
340, 184
341, 163
342, 45
343, 59
344, 90
345, 9
346, 24
347, 8
348, 92
349, 86
350, 105
351, 21
352, 144
353, 53
354, 20
355, 22
356, 159
357, 367
358, 175
359, 32
360, 101
361, 110
362, 33
363, 43
364, 65
365, 12
366, 63
367, 10
368, 17
369, 41
370, 26
371, 2
372, 11
373, 3
374, 5
375, 113
