0, 70
1, 157
2, 187
3, 65
4, 55
5, 34
6, 171
7, 43
8, 186
9, 139
10, 123
11, 108
12, 174
13, 128
14, 89
15, 144
16, 138
17, 59
18, 125
19, 152
20, 185
21, 150
22, 194
23, 184
24, 24
25, 5
26, 41
27, 100
28, 160
29, 16
30, 179
31, 72
32, 71
33, 104
34, 13
35, 102
36, 87
37, 77
38, 148
39, 151
40, 153
41, 134
42, 190
43, 122
44, 96
45, 52
46, 198
47, 126
48, 121
49, 191
50, 115
51, 142
52, 137
53, 60
54, 57
55, 27
56, 47
57, 165
58, 146
59, 175
60, 195
61, 75
62, 17
63, 196
64, 119
65, 176
66, 140
67, 192
68, 19
69, 120
70, 8
71, 133
72, 63
73, 145
74, 155
75, 132
76, 94
77, 82
78, 167
79, 118
80, 197
81, 88
82, 98
83, 117
84, 161
85, 156
86, 105
87, 199
88, 103
89, 86
90, 159
91, 182
92, 158
93, 141
94, 147
95, 149
96, 162
97, 116
98, 129
99, 143
100, 178
101, 135
102, 107
103, 32
104, 109
105, 106
106, 189
107, 181
108, 92
109, 111
110, 154
111, 193
112, 21
113, 136
114, 110
115, 114
116, 113
117, 33
118, 90
119, 166
120, 124
121, 85
122, 80
123, 84
124, 18
125, 56
126, 48
127, 173
128, 99
129, 53
130, 50
131, 130
132, 91
133, 58
134, 46
135, 131
136, 4
137, 49
138, 79
139, 62
140, 76
141, 25
142, 95
143, 177
144, 42
145, 73
146, 51
147, 44
148, 188
149, 169
150, 40
151, 78
152, 64
153, 74
154, 36
155, 54
156, 83
157, 39
158, 81
159, 112
160, 101
161, 11
162, 68
163, 35
164, 20
165, 37
166, 172
167, 45
168, 93
169, 127
170, 22
171, 38
172, 29
173, 67
174, 66
175, 10
176, 168
177, 180
178, 183
179, 1
180, 15
181, 69
182, 12
183, 31
184, 9
185, 0
186, 6
187, 2
188, 7
189, 61
