0, 4
1, 145
2, 144
3, 91
4, 103
5, 194
6, 197
7, 154
8, 58
9, 123
10, 156
11, 150
12, 151
13, 53
14, 142
15, 93
16, 117
17, 180
18, 81
19, 146
20, 189
21, 169
22, 148
23, 27
24, 107
25, 188
26, 99
27, 177
28, 166
29, 149
30, 176
31, 63
32, 54
33, 140
34, 198
35, 181
36, 163
37, 179
38, 18
39, 195
40, 126
41, 186
42, 29
43, 79
44, 95
45, 174
46, 143
47, 112
48, 137
49, 75
50, 152
51, 34
52, 10
53, 38
54, 71
55, 178
56, 168
57, 13
58, 31
59, 52
60, 136
61, 21
62, 173
63, 130
64, 17
65, 129
66, 160
67, 165
68, 164
69, 171
70, 24
71, 16
72, 187
73, 191
74, 116
75, 15
76, 85
77, 147
78, 184
79, 100
80, 30
81, 19
82, 159
83, 185
84, 56
85, 68
86, 74
87, 121
88, 183
89, 157
90, 2
91, 83
92, 42
93, 80
94, 7
95, 199
96, 20
97, 110
98, 190
99, 6
100, 90
101, 192
102, 22
103, 109
104, 105
105, 193
106, 106
107, 28
108, 124
109, 96
110, 37
111, 35
112, 161
113, 125
114, 55
115, 49
116, 135
117, 23
118, 66
119, 101
120, 133
121, 50
122, 141
123, 139
124, 172
125, 128
126, 120
127, 182
128, 114
129, 26
130, 102
131, 155
132, 12
133, 138
134, 167
135, 118
136, 47
137, 175
138, 40
139, 11
140, 127
141, 57
142, 196
143, 158
144, 115
145, 14
146, 89
147, 32
148, 111
149, 113
150, 43
151, 108
152, 44
153, 67
154, 59
155, 45
156, 73
157, 62
158, 70
159, 170
160, 36
161, 33
162, 97
163, 94
164, 134
165, 119
166, 84
167, 153
168, 82
169, 61
170, 131
171, 88
172, 48
173, 104
174, 39
175, 69
176, 162
177, 98
178, 3
179, 86
180, 25
181, 87
182, 76
183, 41
184, 60
185, 92
186, 46
187, 132
188, 51
189, 122
190, 72
191, 65
192, 78
193, 77
194, 8
195, 64
196, 9
197, 0
198, 1
