0, 6
1, 8
2, 0
3, 7
4, 28
5, 9
6, 49
7, 37
8, 2
9, 70
10, 51
11, 43
12, 31
13, 38
14, 16
15, 4
16, 60
17, 32
18, 29
19, 98
20, 65
21, 95
22, 5
23, 57
24, 30
25, 34
26, 62
27, 36
28, 92
29, 71
30, 96
31, 22
32, 91
33, 55
34, 44
35, 42
36, 56
37, 78
38, 14
39, 23
40, 19
41, 89
42, 35
43, 27
44, 3
45, 39
46, 63
47, 75
48, 12
49, 59
50, 80
51, 46
52, 24
53, 52
54, 13
55, 61
56, 10
57, 82
58, 79
59, 25
60, 53
61, 11
62, 41
63, 47
64, 50
65, 97
66, 67
67, 94
68, 99
69, 86
70, 93
71, 33
72, 15
73, 83
74, 18
75, 21
