0, 52
1, 83
2, 149
3, 163
4, 97
5, 141
6, 144
7, 160
8, 79
9, 164
10, 92
11, 132
12, 181
13, 38
14, 195
15, 22
16, 192
17, 127
18, 89
19, 30
20, 142
21, 188
22, 190
23, 156
24, 64
25, 179
26, 124
27, 51
28, 13
29, 76
30, 161
31, 158
32, 2
33, 169
34, 193
35, 191
36, 129
37, 196
38, 74
39, 73
40, 122
41, 151
42, 94
43, 28
44, 168
45, 121
46, 174
47, 80
48, 117
49, 131
50, 182
51, 172
52, 146
53, 6
54, 187
55, 115
56, 126
57, 102
58, 157
59, 44
60, 154
61, 162
62, 40
63, 150
64, 159
65, 125
66, 173
67, 194
68, 186
69, 178
70, 120
71, 90
72, 134
73, 128
74, 166
75, 145
76, 86
77, 111
78, 133
79, 110
80, 114
81, 152
82, 5
83, 118
84, 106
85, 107
86, 176
87, 171
88, 98
89, 180
90, 69
91, 31
92, 143
93, 197
94, 177
95, 116
96, 148
97, 82
98, 109
99, 39
100, 77
101, 41
102, 189
103, 138
104, 130
105, 165
106, 87
107, 66
108, 147
109, 78
110, 170
111, 185
112, 62
113, 198
114, 135
115, 54
116, 95
117, 61
118, 81
119, 155
120, 100
121, 84
122, 96
123, 45
124, 105
125, 199
126, 167
127, 85
128, 123
129, 103
130, 184
131, 48
132, 112
133, 29
134, 72
135, 49
136, 56
137, 68
138, 88
139, 139
140, 91
141, 136
142, 43
143, 58
144, 101
145, 175
146, 15
147, 108
148, 24
149, 99
150, 23
151, 36
152, 34
153, 119
154, 113
155, 140
156, 63
157, 1
158, 27
159, 55
160, 60
161, 14
162, 153
163, 46
164, 59
165, 53
166, 18
167, 16
168, 137
169, 8
170, 71
171, 42
172, 3
173, 65
174, 93
175, 75
176, 67
177, 37
178, 47
179, 19
180, 33
181, 0
182, 20
183, 10
184, 4
185, 35
186, 7
187, 50
188, 12
