0, 0
1, 13
2, 6
3, 7
4, 308
5, 18
6, 38
7, 11
8, 5
9, 17
10, 1
11, 9
12, 10
13, 4
14, 2
15, 356
16, 14
17, 12
18, 393
19, 241
20, 21
21, 8
22, 41
23, 50
24, 25
25, 59
26, 16
27, 85
28, 86
29, 43
30, 93
31, 146
32, 72
33, 28
34, 30
35, 268
36, 31
37, 57
38, 49
39, 48
40, 76
41, 108
42, 154
43, 132
44, 272
45, 152
46, 258
47, 369
48, 53
49, 117
50, 344
51, 46
52, 171
53, 58
54, 69
55, 133
56, 78
57, 396
58, 92
59, 299
60, 371
61, 67
62, 63
63, 52
64, 91
65, 125
66, 79
67, 147
68, 317
69, 56
70, 399
71, 157
72, 382
73, 309
74, 99
75, 156
76, 60
77, 98
78, 40
79, 295
80, 134
81, 124
82, 113
83, 386
84, 291
85, 364
86, 330
87, 355
88, 228
89, 81
90, 217
91, 3
92, 231
93, 112
94, 211
95, 331
96, 158
97, 193
98, 32
99, 82
100, 34
101, 103
102, 118
103, 47
104, 254
105, 322
106, 333
107, 239
108, 264
109, 105
110, 234
111, 159
112, 142
113, 116
114, 29
115, 319
116, 395
117, 307
118, 89
119, 36
120, 144
121, 281
122, 194
123, 107
124, 102
125, 259
126, 166
127, 266
128, 375
129, 70
130, 294
131, 336
132, 222
133, 367
134, 232
135, 214
136, 174
137, 325
138, 175
139, 398
140, 181
141, 95
142, 122
143, 186
144, 66
145, 137
146, 101
147, 218
148, 121
149, 68
150, 374
151, 148
152, 334
153, 87
154, 200
155, 170
156, 278
157, 90
158, 88
159, 109
160, 223
161, 229
162, 74
163, 184
164, 263
165, 379
166, 303
167, 165
168, 250
169, 27
170, 372
171, 385
172, 208
173, 357
174, 342
175, 39
176, 140
177, 83
178, 190
179, 131
180, 202
181, 210
182, 280
183, 64
184, 240
185, 153
186, 61
187, 354
188, 97
189, 73
190, 383
191, 220
192, 265
193, 206
194, 286
195, 149
196, 363
197, 304
198, 329
199, 376
200, 270
201, 252
202, 150
203, 384
204, 178
205, 297
206, 267
207, 305
208, 390
209, 161
210, 215
211, 104
212, 172
213, 320
214, 199
215, 55
216, 321
217, 256
218, 195
219, 136
220, 44
221, 213
222, 111
223, 387
224, 247
225, 180
226, 288
227, 188
228, 249
229, 127
230, 168
231, 126
232, 243
233, 162
234, 373
235, 179
236, 238
237, 227
238, 226
239, 96
240, 300
241, 94
242, 225
243, 54
244, 123
245, 261
246, 314
247, 130
248, 276
249, 362
250, 269
251, 145
252, 345
253, 380
254, 359
255, 377
256, 19
257, 187
258, 246
259, 221
260, 296
261, 260
262, 248
263, 115
264, 204
265, 51
266, 138
267, 35
268, 106
269, 271
270, 366
271, 141
272, 316
273, 289
274, 312
275, 279
276, 128
277, 292
278, 129
279, 389
280, 343
281, 337
282, 251
283, 155
284, 338
285, 164
286, 169
287, 62
288, 139
289, 245
290, 75
291, 235
292, 282
293, 207
294, 20
295, 100
296, 114
297, 244
298, 262
299, 352
300, 328
301, 177
302, 335
303, 198
304, 110
305, 203
306, 236
307, 120
308, 290
309, 135
310, 182
311, 394
312, 37
313, 283
314, 163
315, 201
316, 324
317, 71
318, 205
319, 253
320, 216
321, 284
322, 15
323, 368
324, 212
325, 191
326, 358
327, 233
328, 346
329, 365
330, 341
331, 230
332, 192
333, 327
334, 285
335, 197
336, 176
337, 167
338, 340
339, 26
340, 311
341, 189
342, 302
343, 80
344, 313
345, 255
346, 77
347, 185
348, 45
349, 196
350, 143
351, 274
352, 160
353, 242
354, 183
355, 347
356, 33
357, 391
358, 151
359, 360
360, 65
361, 370
362, 306
363, 392
364, 361
365, 323
366, 209
367, 277
368, 378
369, 348
370, 224
371, 287
372, 339
373, 381
374, 273
375, 332
376, 22
377, 298
378, 293
379, 353
380, 119
381, 349
382, 23
383, 310
384, 326
385, 257
386, 318
387, 219
388, 237
389, 301
390, 351
