0, 3
1, 9
2, 4
3, 7
4, 13
5, 6
6, 10
7, 32
8, 58
9, 117
10, 66
11, 16
12, 40
13, 41
14, 75
15, 129
16, 162
17, 64
18, 122
19, 69
20, 18
21, 105
22, 22
23, 34
24, 158
25, 77
26, 101
27, 38
28, 65
29, 99
30, 195
31, 1
32, 178
33, 171
34, 161
35, 154
36, 103
37, 151
38, 128
39, 193
40, 53
41, 140
42, 47
43, 24
44, 42
45, 120
46, 60
47, 89
48, 92
49, 81
50, 71
51, 25
52, 33
53, 59
54, 190
55, 156
56, 192
57, 188
58, 90
59, 26
60, 138
61, 87
62, 176
63, 118
64, 35
65, 57
66, 180
67, 19
68, 82
69, 166
70, 150
71, 43
72, 116
73, 181
74, 168
75, 137
76, 37
77, 177
78, 95
79, 107
80, 76
81, 2
82, 15
83, 14
84, 5
85, 50
86, 144
87, 109
88, 173
89, 63
90, 29
91, 68
92, 12
93, 125
94, 152
95, 183
96, 100
97, 45
98, 110
99, 79
100, 169
101, 23
102, 197
103, 51
104, 52
105, 86
106, 174
107, 39
108, 46
109, 11
110, 85
111, 36
112, 113
113, 147
114, 21
115, 133
116, 27
117, 61
118, 30
119, 48
120, 198
121, 17
