0, 0
1, 2
2, 10
3, 16
4, 6
5, 73
6, 37
7, 36
8, 5
9, 29
10, 19
11, 85
12, 12
13, 31
14, 14
15, 28
16, 8
17, 44
18, 30
19, 11
20, 42
21, 48
22, 39
23, 97
24, 47
25, 112
26, 53
27, 54
28, 89
29, 159
30, 158
31, 198
32, 69
33, 155
34, 146
35, 172
36, 66
37, 166
38, 195
39, 20
40, 88
41, 33
42, 105
43, 103
44, 148
45, 27
46, 127
47, 57
48, 55
49, 133
50, 125
51, 182
52, 184
53, 196
54, 68
55, 17
56, 80
57, 91
58, 157
59, 76
60, 1
61, 79
62, 147
63, 38
64, 93
65, 187
66, 116
67, 18
68, 95
69, 107
70, 40
71, 115
72, 60
73, 23
74, 81
75, 94
76, 77
77, 108
78, 151
79, 45
80, 191
81, 34
82, 82
83, 149
84, 109
85, 164
86, 59
87, 135
88, 71
89, 160
90, 22
91, 64
92, 104
93, 21
94, 150
95, 49
96, 25
97, 41
98, 171
99, 120
100, 143
101, 113
102, 24
103, 74
104, 3
105, 63
106, 43
107, 194
108, 84
109, 142
110, 70
111, 188
112, 52
113, 15
114, 99
115, 35
116, 111
117, 90
118, 177
119, 192
120, 136
121, 122
122, 141
123, 181
124, 152
125, 118
126, 75
127, 180
128, 50
129, 117
130, 173
131, 124
132, 163
133, 58
134, 7
135, 13
136, 4
137, 119
138, 162
139, 178
140, 83
