0, 152
1, 51
2, 86
3, 93
4, 29
5, 144
6, 15
7, 97
8, 150
9, 174
10, 111
11, 131
12, 101
13, 95
14, 83
15, 196
16, 75
17, 199
18, 65
19, 163
20, 165
21, 187
22, 91
23, 184
24, 191
25, 154
26, 100
27, 106
28, 102
29, 141
30, 140
31, 192
32, 12
33, 120
34, 90
35, 1
36, 198
37, 189
38, 74
39, 38
40, 121
41, 186
42, 5
43, 128
44, 181
45, 108
46, 193
47, 176
48, 116
49, 179
50, 124
51, 188
52, 54
53, 168
54, 107
55, 171
56, 67
57, 164
58, 169
59, 185
60, 177
61, 110
62, 197
63, 39
64, 160
65, 170
66, 138
67, 147
68, 166
69, 132
70, 180
71, 175
72, 118
73, 159
74, 98
75, 190
76, 129
77, 162
78, 72
79, 85
80, 126
81, 84
82, 73
83, 139
84, 34
85, 103
86, 182
87, 183
88, 134
89, 96
90, 87
91, 153
92, 161
93, 20
94, 146
95, 80
96, 122
97, 149
98, 53
99, 145
100, 117
101, 58
102, 178
103, 130
104, 57
105, 112
106, 115
107, 133
108, 136
109, 156
110, 135
111, 148
112, 173
113, 104
114, 88
115, 76
116, 46
117, 119
118, 70
119, 41
120, 47
121, 27
122, 167
123, 42
124, 44
125, 158
126, 151
127, 28
128, 89
129, 78
130, 99
131, 142
132, 125
133, 55
134, 68
135, 56
136, 155
137, 127
138, 194
139, 105
140, 157
141, 123
142, 172
143, 82
144, 195
145, 50
146, 77
147, 94
148, 92
149, 14
150, 31
151, 32
152, 109
153, 19
154, 79
155, 143
156, 113
157, 114
158, 81
159, 30
160, 49
161, 40
162, 48
163, 62
164, 36
165, 60
166, 63
167, 61
168, 18
169, 71
170, 69
171, 26
172, 23
173, 52
174, 66
175, 4
176, 9
177, 59
178, 33
179, 37
180, 43
181, 35
182, 6
183, 3
184, 11
185, 8
186, 13
187, 16
188, 2
189, 25
190, 10
191, 7
192, 0
