0, 65
1, 18
2, 51
3, 30
4, 40
5, 126
6, 37
7, 14
8, 161
9, 38
10, 115
11, 83
12, 22
13, 26
14, 29
15, 5
16, 97
17, 89
18, 125
19, 74
20, 10
21, 12
22, 23
23, 134
24, 107
25, 124
26, 144
27, 84
28, 112
29, 28
30, 64
31, 50
32, 11
33, 87
34, 121
35, 137
36, 33
37, 67
38, 136
39, 163
40, 71
41, 36
42, 133
43, 194
44, 196
45, 178
46, 192
47, 39
48, 44
49, 34
50, 48
51, 0
52, 25
53, 58
54, 3
55, 2
56, 19
57, 70
58, 99
59, 8
60, 4
61, 9
62, 153
63, 183
64, 171
65, 193
66, 76
67, 181
68, 120
69, 179
70, 31
71, 122
72, 95
73, 43
