0, 21
1, 14
2, 57
3, 8
4, 51
5, 93
6, 38
7, 67
8, 28
9, 41
10, 73
11, 19
12, 98
13, 23
14, 137
15, 107
16, 42
17, 50
18, 170
19, 12
20, 96
21, 148
22, 112
23, 63
24, 140
25, 111
26, 142
27, 66
28, 56
29, 80
30, 99
31, 30
32, 187
33, 71
34, 169
35, 34
36, 69
37, 55
38, 15
39, 83
40, 17
41, 125
42, 87
43, 154
44, 0
45, 126
46, 36
47, 4
48, 31
49, 59
50, 1
51, 3
52, 39
53, 52
54, 35
55, 62
56, 91
57, 11
58, 37
59, 16
60, 183
61, 18
62, 105
63, 76
64, 78
65, 189
66, 144
67, 5
68, 6
69, 194
70, 149
71, 24
72, 152
73, 7
