0, 31
1, 69
2, 48
3, 94
4, 181
5, 15
6, 113
7, 165
8, 80
9, 59
10, 33
11, 10
12, 6
13, 46
14, 85
15, 127
16, 86
17, 102
18, 55
19, 87
20, 119
21, 166
22, 51
23, 11
24, 126
25, 173
26, 147
27, 64
28, 16
29, 58
30, 97
31, 27
32, 107
33, 108
34, 4
35, 89
36, 35
37, 23
38, 38
39, 136
40, 0
41, 45
42, 168
43, 184
44, 7
45, 65
46, 40
47, 73
48, 47
49, 49
50, 2
51, 195
52, 43
53, 5
54, 114
55, 145
56, 20
57, 146
58, 120
59, 179
60, 151
61, 36
62, 164
63, 32
64, 84
65, 130
66, 3
67, 44
68, 18
69, 25
70, 196
71, 185
72, 142
73, 154
74, 28
75, 26
76, 149
77, 14
78, 1
