0, 33
1, 30
2, 91
3, 127
4, 66
5, 63
6, 85
7, 82
8, 58
9, 2
10, 117
11, 37
12, 21
13, 134
14, 101
15, 14
16, 28
17, 20
18, 84
19, 26
20, 18
21, 103
22, 143
23, 113
24, 76
25, 69
26, 173
27, 59
28, 72
29, 45
30, 191
31, 130
32, 155
33, 6
34, 186
35, 178
36, 51
37, 27
38, 47
39, 4
40, 24
41, 40
42, 68
43, 31
44, 22
45, 73
46, 53
47, 0
48, 3
49, 55
50, 39
51, 99
52, 38
53, 67
54, 115
55, 184
56, 35
57, 163
58, 87
59, 46
60, 70
61, 197
62, 61
63, 42
64, 13
65, 112
66, 5
67, 195
68, 11
69, 108
70, 60
71, 146
72, 25
73, 128
74, 74
75, 56
76, 106
77, 10
78, 145
79, 19
80, 1
81, 9
