0, 147
1, 59
2, 86
3, 136
4, 15
5, 12
6, 28
7, 13
8, 112
9, 49
10, 102
11, 94
12, 52
13, 79
14, 18
15, 84
16, 130
17, 100
18, 108
19, 11
20, 46
21, 20
22, 69
23, 144
24, 34
25, 27
26, 114
27, 60
28, 126
29, 62
30, 29
31, 6
32, 48
33, 21
34, 8
35, 99
36, 64
37, 56
38, 3
39, 128
40, 50
41, 199
42, 30
43, 91
44, 168
45, 106
46, 7
47, 4
48, 0
49, 172
50, 5
51, 70
52, 31
53, 159
54, 127
55, 133
56, 36
57, 146
58, 9
59, 23
60, 124
61, 37
62, 101
63, 98
64, 109
65, 16
66, 24
67, 47
68, 167
69, 145
70, 189
71, 43
72, 2
73, 1
74, 51
75, 97
76, 105
