0, 107
1, 42
2, 10
3, 160
4, 119
5, 159
6, 30
7, 162
8, 20
9, 29
10, 25
11, 22
12, 178
13, 94
14, 63
15, 87
16, 73
17, 52
18, 114
19, 62
20, 43
21, 132
22, 57
23, 85
24, 181
25, 149
26, 120
27, 82
28, 80
29, 86
30, 99
31, 124
32, 27
33, 53
34, 74
35, 19
36, 56
37, 199
38, 54
39, 176
40, 166
41, 79
42, 100
43, 15
44, 117
45, 64
46, 14
47, 2
48, 18
49, 47
50, 4
51, 8
52, 26
53, 24
54, 1
55, 33
56, 135
57, 7
58, 48
59, 195
60, 186
61, 12
62, 142
63, 122
64, 0
65, 9
66, 65
67, 71
68, 137
69, 133
70, 13
71, 75
72, 46
73, 110
