0, 0
1, 2
2, 6
3, 12
4, 13
5, 30
6, 89
7, 1
8, 35
9, 152
10, 47
11, 115
12, 157
13, 26
14, 117
15, 92
16, 17
17, 20
18, 10
19, 109
20, 24
21, 103
22, 83
23, 27
24, 66
25, 154
26, 39
27, 52
28, 14
29, 56
30, 108
31, 3
32, 11
33, 86
34, 38
35, 178
36, 8
37, 123
38, 15
39, 44
40, 37
41, 16
42, 33
43, 58
44, 82
45, 118
46, 5
47, 139
48, 124
49, 142
50, 187
51, 189
52, 143
53, 136
54, 177
55, 55
56, 110
57, 155
58, 111
59, 32
60, 162
61, 163
62, 62
63, 53
64, 171
65, 69
66, 90
67, 104
68, 158
69, 95
70, 36
71, 49
72, 149
73, 135
74, 194
75, 166
