0, 50
1, 40
2, 178
3, 147
4, 162
5, 164
6, 68
7, 42
8, 61
9, 8
10, 16
11, 86
12, 33
13, 23
14, 85
15, 15
16, 108
17, 57
18, 165
19, 183
20, 111
21, 97
22, 127
23, 140
24, 38
25, 115
26, 190
27, 152
28, 120
29, 29
30, 22
31, 5
32, 34
33, 17
34, 181
35, 81
36, 134
37, 26
38, 10
39, 96
40, 36
41, 18
42, 13
43, 70
44, 4
45, 110
46, 2
47, 19
48, 48
49, 55
50, 30
51, 123
52, 1
53, 80
54, 7
55, 49
56, 46
57, 109
58, 129
59, 94
60, 21
61, 182
62, 6
63, 58
64, 31
65, 27
66, 0
67, 139
68, 44
69, 3
70, 51
