0, 20
1, 115
2, 53
3, 33
4, 15
5, 80
6, 26
7, 60
8, 63
9, 17
10, 137
11, 129
12, 71
13, 102
14, 83
15, 186
16, 161
17, 37
18, 13
19, 18
20, 10
21, 173
22, 46
23, 165
24, 25
25, 131
26, 180
27, 192
28, 28
29, 170
30, 91
31, 123
32, 35
33, 43
34, 16
35, 21
36, 125
37, 92
38, 12
39, 52
40, 3
41, 5
42, 95
43, 32
44, 24
45, 75
46, 11
47, 94
48, 64
49, 4
50, 40
51, 134
52, 42
53, 55
54, 50
55, 36
56, 49
57, 158
58, 185
59, 29
60, 119
61, 22
62, 73
63, 167
64, 164
65, 66
66, 34
67, 39
68, 7
69, 79
70, 159
71, 1
72, 160
73, 41
74, 0
75, 2
76, 189
77, 51
78, 130
79, 105
80, 57
