0, 47
1, 27
2, 65
3, 63
4, 180
5, 20
6, 42
7, 12
8, 77
9, 114
10, 70
11, 153
12, 26
13, 152
14, 18
15, 71
16, 25
17, 69
18, 23
19, 193
20, 33
21, 137
22, 111
23, 90
24, 116
25, 85
26, 56
27, 11
28, 119
29, 108
30, 43
31, 81
32, 34
33, 9
34, 138
35, 68
36, 4
37, 17
38, 61
39, 157
40, 5
41, 53
42, 88
43, 96
44, 168
45, 123
46, 10
47, 1
48, 32
49, 14
50, 150
51, 37
52, 22
53, 74
54, 132
55, 149
56, 41
57, 13
58, 171
59, 191
60, 0
61, 131
62, 122
63, 141
64, 99
65, 104
66, 124
67, 144
68, 30
69, 39
70, 98
71, 62
