0, 40
1, 77
2, 19
3, 67
4, 41
5, 8
6, 83
7, 50
8, 105
9, 48
10, 28
11, 3
12, 64
13, 39
14, 104
15, 54
16, 24
17, 107
18, 45
19, 84
20, 92
21, 44
22, 72
23, 128
24, 53
25, 110
26, 99
27, 144
28, 118
29, 102
30, 197
31, 70
32, 57
33, 58
34, 125
35, 59
36, 97
37, 135
38, 170
39, 49
40, 11
41, 33
42, 14
43, 21
44, 5
45, 87
46, 25
47, 17
48, 34
49, 10
50, 61
51, 74
52, 134
53, 23
54, 1
55, 2
56, 103
57, 13
58, 30
59, 6
60, 155
61, 115
62, 188
63, 4
64, 163
65, 146
66, 12
67, 0
68, 189
69, 26
70, 143
71, 175
72, 138
73, 27
74, 75
75, 129
76, 133
