0, 7
1, 19
2, 94
3, 18
4, 17
5, 4
6, 55
7, 75
8, 99
9, 15
10, 136
11, 36
12, 49
13, 83
14, 151
15, 117
16, 45
17, 163
18, 120
19, 111
20, 81
21, 66
22, 10
23, 199
24, 78
25, 60
26, 173
27, 52
28, 30
29, 64
30, 161
31, 28
32, 43
33, 22
34, 190
35, 110
36, 67
37, 109
38, 176
39, 71
40, 138
41, 69
42, 31
43, 53
44, 182
45, 102
46, 134
47, 123
48, 84
49, 106
50, 129
51, 195
52, 34
53, 3
54, 5
55, 6
56, 48
57, 63
58, 24
59, 1
60, 8
61, 42
62, 157
63, 169
64, 25
65, 154
66, 0
67, 51
68, 133
69, 37
70, 26
71, 72
72, 33
73, 91
