0, 34
1, 69
2, 14
3, 84
4, 94
5, 85
6, 121
7, 23
8, 58
9, 19
10, 13
11, 28
12, 8
13, 51
14, 21
15, 72
16, 53
17, 61
18, 27
19, 101
20, 18
21, 45
22, 46
23, 25
24, 15
25, 136
26, 4
27, 177
28, 134
29, 185
30, 113
31, 164
32, 158
33, 96
34, 122
35, 26
36, 57
37, 109
38, 117
39, 166
40, 130
41, 60
42, 22
43, 42
44, 63
45, 152
46, 6
47, 74
48, 186
49, 161
50, 120
51, 104
52, 145
53, 114
54, 5
55, 2
56, 0
57, 111
58, 70
59, 11
60, 54
61, 9
62, 38
63, 29
64, 79
65, 125
66, 165
67, 176
68, 89
69, 3
70, 168
71, 33
