0, 122
1, 125
2, 29
3, 114
4, 42
5, 38
6, 111
7, 40
8, 132
9, 63
10, 56
11, 33
12, 121
13, 81
14, 87
15, 82
16, 58
17, 13
18, 48
19, 62
20, 37
21, 23
22, 145
23, 35
24, 43
25, 146
26, 175
27, 72
28, 151
29, 80
30, 101
31, 59
32, 9
33, 31
34, 135
35, 16
36, 119
37, 197
38, 77
39, 190
40, 124
41, 79
42, 5
43, 39
44, 8
45, 4
46, 46
47, 0
48, 41
49, 75
50, 44
51, 159
52, 65
53, 156
54, 30
55, 1
56, 99
57, 113
58, 3
59, 2
60, 173
61, 60
62, 12
63, 11
64, 103
65, 118
66, 123
67, 191
68, 86
69, 47
70, 129
71, 68
