0, 44
1, 187
2, 13
3, 26
4, 119
5, 73
6, 24
7, 121
8, 15
9, 34
10, 20
11, 112
12, 99
13, 66
14, 4
15, 27
16, 12
17, 69
18, 29
19, 140
20, 42
21, 87
22, 180
23, 91
24, 132
25, 120
26, 161
27, 64
28, 25
29, 46
30, 70
31, 32
32, 2
33, 108
34, 53
35, 22
36, 88
37, 16
38, 37
39, 95
40, 152
41, 171
42, 39
43, 115
44, 77
45, 8
46, 72
47, 97
48, 10
49, 96
50, 105
51, 28
52, 33
53, 109
54, 40
55, 6
56, 23
57, 17
58, 195
59, 45
60, 113
61, 38
62, 18
63, 111
64, 170
65, 89
66, 110
67, 5
68, 30
69, 9
70, 36
71, 71
72, 145
73, 1
74, 194
75, 199
76, 3
77, 0
