0, 1
1, 44
2, 46
3, 17
4, 106
5, 31
6, 76
7, 92
8, 141
9, 18
10, 88
11, 22
12, 84
13, 79
14, 50
15, 5
16, 21
17, 58
18, 15
19, 16
20, 54
21, 159
22, 132
23, 145
24, 97
25, 70
26, 69
27, 139
28, 158
29, 45
30, 96
31, 81
32, 40
33, 142
34, 63
35, 9
36, 59
37, 166
38, 49
39, 115
40, 122
41, 119
42, 94
43, 131
44, 133
45, 140
46, 110
47, 192
48, 41
49, 173
50, 171
51, 32
52, 33
53, 38
54, 168
55, 28
56, 75
57, 184
58, 87
59, 13
60, 55
61, 25
62, 62
63, 0
64, 4
65, 147
66, 176
67, 24
68, 135
69, 23
70, 64
71, 157
72, 161
73, 67
74, 107
75, 72
76, 12
77, 57
78, 19
79, 196
80, 121
81, 30
82, 48
83, 117
84, 27
85, 103
86, 51
87, 2
88, 11
89, 174
