0, 17
1, 68
2, 93
3, 40
4, 7
5, 15
6, 24
7, 9
8, 172
9, 55
10, 27
11, 18
12, 71
13, 88
14, 11
15, 128
16, 23
17, 6
18, 10
19, 67
20, 78
21, 48
22, 77
23, 86
24, 158
25, 157
26, 66
27, 109
28, 108
29, 106
30, 194
31, 138
32, 43
33, 19
34, 41
35, 98
36, 28
37, 148
38, 151
39, 56
40, 57
41, 105
42, 168
43, 63
44, 103
45, 72
46, 70
47, 199
48, 39
49, 170
50, 53
51, 1
52, 14
53, 84
54, 36
55, 44
56, 22
57, 102
58, 197
59, 177
60, 50
61, 122
62, 120
63, 153
64, 181
65, 180
66, 107
67, 49
68, 115
69, 133
70, 4
71, 5
72, 104
73, 175
74, 54
75, 0
76, 2
77, 101
78, 124
79, 116
