0, 3
1, 24
2, 80
3, 118
4, 38
5, 36
6, 43
7, 9
8, 122
9, 69
10, 50
11, 67
12, 81
13, 107
14, 97
15, 79
16, 131
17, 63
18, 123
19, 26
20, 40
21, 29
22, 58
23, 57
24, 39
25, 84
26, 144
27, 96
28, 48
29, 42
30, 127
31, 120
32, 13
33, 92
34, 198
35, 121
36, 87
37, 49
38, 55
39, 119
40, 18
41, 35
42, 15
43, 102
44, 86
45, 197
46, 2
47, 113
48, 30
49, 91
50, 0
51, 70
52, 56
53, 1
54, 115
55, 27
56, 59
57, 71
58, 41
59, 111
60, 31
61, 37
62, 7
63, 21
64, 178
65, 195
66, 103
67, 105
68, 8
69, 6
70, 194
71, 130
72, 5
73, 14
74, 99
75, 161
76, 108
