0, 36
1, 8
2, 100
3, 7
4, 30
5, 5
6, 120
7, 43
8, 67
9, 65
10, 72
11, 56
12, 57
13, 53
14, 66
15, 114
16, 99
17, 52
18, 17
19, 19
20, 14
21, 180
22, 97
23, 41
24, 116
25, 113
26, 89
27, 119
28, 131
29, 46
30, 73
31, 18
32, 160
33, 70
34, 64
35, 151
36, 40
37, 162
38, 105
39, 28
40, 9
41, 44
42, 0
43, 3
44, 45
45, 146
46, 26
47, 104
48, 92
49, 117
50, 78
51, 88
52, 123
53, 58
54, 16
55, 1
56, 133
57, 108
58, 33
59, 11
60, 169
61, 106
62, 10
63, 38
64, 152
65, 29
66, 137
67, 156
68, 2
69, 34
70, 12
71, 85
