0, 26
1, 38
2, 96
3, 113
4, 109
5, 62
6, 65
7, 40
8, 31
9, 6
10, 81
11, 28
12, 12
13, 111
14, 25
15, 50
16, 136
17, 60
18, 41
19, 198
20, 59
21, 171
22, 129
23, 73
24, 86
25, 23
26, 22
27, 37
28, 76
29, 53
30, 124
31, 36
32, 58
33, 11
34, 155
35, 74
36, 139
37, 199
38, 114
39, 110
40, 151
41, 179
42, 176
43, 45
44, 24
45, 5
46, 16
47, 99
48, 21
49, 187
50, 10
51, 0
52, 7
53, 64
54, 27
55, 178
56, 119
57, 42
58, 1
59, 177
60, 52
61, 184
62, 167
63, 157
64, 150
65, 127
66, 149
67, 174
68, 75
69, 97
70, 54
71, 44
