0, 197
1, 130
2, 39
3, 49
4, 106
5, 173
6, 85
7, 59
8, 110
9, 168
10, 196
11, 61
12, 2
13, 71
14, 172
15, 22
16, 75
17, 176
18, 128
19, 153
20, 175
21, 118
22, 179
23, 36
24, 195
25, 114
26, 69
27, 135
28, 41
29, 184
30, 189
31, 11
32, 192
33, 127
34, 63
35, 134
36, 6
37, 40
38, 174
39, 185
40, 146
41, 186
42, 166
43, 155
44, 99
45, 181
46, 131
47, 108
48, 33
49, 13
50, 161
51, 151
52, 156
53, 191
54, 82
55, 182
56, 98
57, 89
58, 113
59, 178
60, 46
61, 198
62, 188
63, 157
64, 116
65, 149
66, 78
67, 48
68, 190
69, 122
70, 111
71, 100
72, 145
73, 147
74, 194
75, 159
76, 164
77, 180
78, 137
79, 24
80, 120
81, 105
82, 95
83, 119
84, 68
85, 199
86, 65
87, 58
88, 152
89, 167
90, 32
91, 109
92, 112
93, 73
94, 148
95, 26
96, 187
97, 34
98, 154
99, 177
100, 104
101, 129
102, 84
103, 183
104, 165
105, 123
106, 140
107, 160
108, 158
109, 141
110, 142
111, 115
112, 23
113, 88
114, 54
115, 138
116, 193
117, 91
118, 162
119, 170
120, 79
121, 103
122, 136
123, 72
124, 60
125, 97
126, 76
127, 101
128, 87
129, 126
130, 163
131, 171
132, 19
133, 42
134, 117
135, 86
136, 121
137, 102
138, 107
139, 144
140, 10
141, 53
142, 70
143, 55
144, 81
145, 44
146, 125
147, 150
148, 47
149, 93
150, 83
151, 57
152, 62
153, 143
154, 92
155, 67
156, 30
157, 133
158, 64
159, 94
160, 27
161, 74
162, 45
163, 169
164, 56
165, 37
166, 132
167, 96
168, 35
169, 139
170, 90
171, 12
172, 25
173, 17
174, 77
175, 20
176, 66
177, 43
178, 8
179, 52
180, 31
181, 51
182, 29
183, 1
184, 16
185, 28
186, 7
187, 0
188, 4
189, 80
190, 3
