0, 0
1, 13
2, 6
3, 329
4, 239
5, 266
6, 333
7, 199
8, 169
9, 68
10, 158
11, 215
12, 264
13, 187
14, 190
15, 231
16, 228
17, 330
18, 386
19, 342
20, 295
21, 102
22, 149
23, 113
24, 390
25, 357
26, 319
27, 234
28, 171
29, 93
30, 251
31, 399
32, 218
33, 217
34, 286
35, 256
36, 250
37, 303
38, 382
39, 325
40, 376
41, 224
42, 371
43, 48
44, 334
45, 322
46, 223
47, 123
48, 70
49, 249
50, 172
51, 368
52, 194
53, 379
54, 396
55, 16
56, 364
57, 374
58, 281
59, 304
60, 259
61, 133
62, 152
63, 202
64, 377
65, 384
66, 387
67, 117
68, 120
69, 211
70, 291
71, 97
72, 31
73, 355
74, 272
75, 220
76, 299
77, 147
78, 394
79, 232
80, 82
81, 398
82, 344
83, 263
84, 181
85, 214
86, 33
87, 366
88, 140
89, 391
90, 280
91, 309
92, 383
93, 144
94, 367
95, 112
96, 278
97, 327
98, 184
99, 126
100, 159
101, 369
102, 258
103, 392
104, 253
105, 200
106, 311
107, 63
108, 300
109, 254
110, 265
111, 210
112, 193
113, 9
114, 345
115, 146
116, 157
117, 88
118, 273
119, 389
120, 72
121, 118
122, 375
123, 179
124, 271
125, 240
126, 373
127, 257
128, 206
129, 196
130, 237
131, 132
132, 276
133, 298
134, 188
135, 178
136, 353
137, 315
138, 308
139, 261
140, 145
141, 241
142, 332
143, 326
144, 397
145, 204
146, 323
147, 225
148, 348
149, 30
150, 98
151, 10
152, 284
153, 148
154, 176
155, 235
156, 92
157, 395
158, 227
159, 174
160, 268
161, 317
162, 61
163, 243
164, 86
165, 307
166, 336
167, 337
168, 59
169, 338
170, 168
171, 52
172, 316
173, 341
174, 310
175, 104
176, 164
177, 205
178, 282
179, 372
180, 393
181, 134
182, 167
183, 247
184, 305
185, 127
186, 288
187, 163
188, 343
189, 352
190, 312
191, 141
192, 236
193, 358
194, 283
195, 69
196, 262
197, 115
198, 208
199, 198
200, 221
201, 290
202, 347
203, 130
204, 388
205, 46
206, 302
207, 212
208, 340
209, 313
210, 40
211, 109
212, 238
213, 197
214, 151
215, 381
216, 360
217, 80
218, 279
219, 287
220, 162
221, 359
222, 350
223, 349
224, 207
225, 116
226, 252
227, 292
228, 201
229, 100
230, 380
231, 285
232, 173
233, 275
234, 370
235, 354
236, 274
237, 269
238, 321
239, 267
240, 213
241, 154
242, 385
243, 183
244, 156
245, 328
246, 361
247, 189
248, 209
249, 150
250, 260
251, 233
252, 160
253, 301
254, 83
255, 363
256, 131
257, 294
258, 101
259, 27
260, 293
261, 135
262, 365
263, 161
264, 248
265, 142
266, 244
267, 49
268, 185
269, 335
270, 226
271, 362
272, 103
273, 110
274, 229
275, 306
276, 177
277, 346
278, 153
279, 219
280, 91
281, 296
282, 246
283, 175
284, 89
285, 216
286, 143
287, 95
288, 270
289, 138
290, 136
291, 106
292, 29
293, 65
294, 56
295, 41
296, 191
297, 320
298, 339
299, 64
300, 182
301, 255
302, 186
303, 77
304, 99
305, 165
306, 180
307, 351
308, 87
309, 128
310, 318
311, 43
312, 245
313, 55
314, 8
315, 42
316, 57
317, 38
318, 192
319, 45
320, 119
321, 297
322, 331
323, 124
324, 15
325, 105
326, 21
327, 22
328, 75
329, 129
330, 84
331, 74
332, 62
333, 19
334, 85
335, 114
336, 32
337, 66
338, 39
339, 90
340, 73
341, 1
342, 35
343, 111
344, 81
345, 155
346, 37
347, 53
348, 139
349, 50
350, 51
351, 34
352, 166
353, 24
354, 125
355, 26
356, 94
357, 14
358, 170
359, 122
360, 277
361, 121
362, 54
363, 76
364, 28
365, 2
366, 3
367, 107
368, 11
369, 356
370, 47
371, 7
372, 36
373, 5
374, 23
375, 12
