0, 4
1, 145
2, 144
3, 91
4, 103
5, 194
6, 197
7, 58
8, 154
9, 156
10, 123
11, 151
12, 150
13, 93
14, 142
15, 53
16, 81
17, 117
18, 129
19, 180
20, 146
21, 27
22, 107
23, 189
24, 188
25, 99
26, 166
27, 137
28, 100
29, 16
30, 148
31, 177
32, 54
33, 186
34, 181
35, 169
36, 140
37, 24
38, 10
39, 179
40, 176
41, 29
42, 8
43, 127
44, 147
45, 193
46, 175
47, 63
48, 133
49, 34
50, 162
51, 112
52, 174
53, 95
54, 121
55, 155
56, 185
57, 13
58, 138
59, 187
60, 114
61, 6
62, 159
63, 85
64, 135
65, 149
66, 120
67, 132
68, 105
69, 15
70, 192
71, 130
72, 80
73, 89
74, 47
75, 184
76, 79
77, 30
78, 97
79, 2
80, 136
81, 126
82, 141
83, 157
84, 96
85, 161
86, 39
87, 170
88, 183
89, 106
90, 119
91, 191
92, 40
93, 32
94, 75
95, 124
96, 88
97, 28
98, 67
99, 48
100, 59
101, 139
102, 163
103, 66
104, 134
105, 143
106, 78
107, 94
108, 110
109, 172
110, 168
111, 165
112, 199
113, 131
114, 51
115, 57
116, 113
117, 82
118, 115
119, 171
120, 98
121, 76
122, 198
123, 190
124, 52
125, 19
126, 62
127, 87
128, 128
129, 116
130, 158
131, 7
132, 160
133, 92
134, 90
135, 182
136, 77
137, 173
138, 125
139, 196
140, 69
141, 73
142, 102
143, 178
144, 65
145, 86
146, 45
147, 104
148, 84
149, 109
150, 56
151, 68
152, 167
153, 101
154, 122
155, 195
156, 83
157, 108
158, 164
159, 70
160, 38
161, 72
162, 64
163, 118
164, 153
165, 111
166, 74
167, 33
168, 49
169, 44
170, 37
171, 35
172, 41
173, 71
174, 25
175, 14
176, 55
177, 17
178, 20
179, 22
180, 21
181, 23
182, 152
183, 36
184, 9
185, 43
186, 50
187, 42
188, 0
189, 5
190, 26
191, 1
192, 11
