0, 0
1, 5
2, 83
3, 42
4, 371
5, 238
6, 369
7, 93
8, 100
9, 304
10, 268
11, 174
12, 279
13, 177
14, 379
15, 234
16, 79
17, 142
18, 374
19, 399
20, 360
21, 267
22, 317
23, 265
24, 306
25, 286
26, 301
27, 247
28, 390
29, 391
30, 326
31, 381
32, 200
33, 393
34, 223
35, 159
36, 139
37, 56
38, 338
39, 392
40, 73
41, 143
42, 219
43, 332
44, 187
45, 266
46, 335
47, 190
48, 164
49, 22
50, 97
51, 373
52, 170
53, 321
54, 316
55, 25
56, 290
57, 294
58, 325
59, 191
60, 11
61, 394
62, 358
63, 352
64, 382
65, 281
66, 283
67, 384
68, 376
69, 202
70, 199
71, 367
72, 356
73, 87
74, 213
75, 240
76, 274
77, 29
78, 342
79, 131
80, 346
81, 205
82, 310
83, 363
84, 256
85, 380
86, 395
87, 282
88, 386
89, 292
90, 336
91, 138
92, 318
93, 334
94, 315
95, 147
96, 68
97, 132
98, 130
99, 365
100, 340
101, 184
102, 322
103, 109
104, 172
105, 257
106, 85
107, 314
108, 6
109, 302
110, 378
111, 151
112, 372
113, 351
114, 161
115, 249
116, 357
117, 296
118, 60
119, 133
120, 377
121, 242
122, 204
123, 309
124, 243
125, 203
126, 198
127, 287
128, 388
129, 221
130, 291
131, 396
132, 293
133, 258
134, 397
135, 82
136, 150
137, 220
138, 227
139, 288
140, 47
141, 157
142, 123
143, 303
144, 398
145, 375
146, 350
147, 343
148, 328
149, 110
150, 308
151, 264
152, 307
153, 347
154, 320
155, 337
156, 251
157, 305
158, 383
159, 99
160, 341
161, 389
162, 255
163, 269
164, 312
165, 222
166, 311
167, 171
168, 260
169, 166
170, 344
171, 252
172, 173
173, 114
174, 210
175, 21
176, 186
177, 127
178, 178
179, 253
180, 74
181, 280
182, 362
183, 235
184, 331
185, 285
186, 206
187, 263
188, 211
189, 259
190, 181
191, 113
192, 368
193, 72
194, 348
195, 330
196, 155
197, 101
198, 278
199, 333
200, 345
201, 196
202, 160
203, 120
204, 277
205, 52
206, 295
207, 39
208, 229
209, 195
210, 245
211, 284
212, 339
213, 349
214, 237
215, 270
216, 115
217, 353
218, 366
219, 105
220, 129
221, 192
222, 176
223, 313
224, 370
225, 297
226, 217
227, 55
228, 163
229, 207
230, 354
231, 216
232, 232
233, 359
234, 80
235, 239
236, 179
237, 273
238, 300
239, 35
240, 128
241, 254
242, 244
243, 385
244, 262
245, 180
246, 224
247, 246
248, 64
249, 194
250, 158
251, 111
252, 162
253, 212
254, 144
255, 361
256, 134
257, 90
258, 188
259, 324
260, 182
261, 355
262, 231
263, 65
264, 51
265, 117
266, 289
267, 153
268, 61
269, 319
270, 218
271, 185
272, 272
273, 189
274, 108
275, 76
276, 26
277, 201
278, 156
279, 233
280, 228
281, 86
282, 241
283, 387
284, 91
285, 104
286, 124
287, 92
288, 230
289, 364
290, 149
291, 248
292, 327
293, 43
294, 276
295, 209
296, 154
297, 75
298, 46
299, 175
300, 137
301, 136
302, 54
303, 226
304, 71
305, 225
306, 33
307, 152
308, 329
309, 208
310, 169
311, 214
312, 70
313, 23
314, 28
315, 103
316, 145
317, 36
318, 323
319, 140
320, 116
321, 125
322, 299
323, 95
324, 59
325, 168
326, 77
327, 34
328, 63
329, 44
330, 69
331, 167
332, 62
333, 135
334, 271
335, 193
336, 84
337, 15
338, 102
339, 18
340, 94
341, 27
342, 37
343, 78
344, 126
345, 58
346, 298
347, 122
348, 24
349, 112
350, 88
351, 146
352, 183
353, 148
354, 106
355, 118
356, 250
357, 119
358, 89
359, 48
360, 20
361, 10
362, 66
363, 96
364, 38
365, 4
366, 121
367, 7
368, 12
369, 107
370, 1
371, 16
372, 9
373, 13
374, 40
375, 17
376, 41
377, 45
378, 53
379, 8
